algoritmo,step_size,iter,time,loss,gap,spars,mse
FW,diminishing,890,0.10974597930908203,59.526705660323735,0.15563780274708705,16,0.1917124175855837
FW,diminishing,891,0.10988187789916992,59.5266897078554,0.13076861267894202,16,0.19171236620887405
FW,diminishing,892,0.11000394821166992,59.52665519452995,0.14808039340033474,16,0.19171225505484688
FW,diminishing,893,0.11010885238647461,59.52664365817125,0.2146080582150489,16,0.19171221790071258
FW,diminishing,894,0.1102149486541748,59.52654672326125,0.20008985637663557,16,0.1917119057109863
FW,diminishing,895,0.11034488677978516,59.52653612667781,0.1659446857605431,16,0.19171187158350342
FW,diminishing,896,0.11045002937316895,59.52653406502228,0.17385192327856913,16,0.19171186494371106
FW,diminishing,897,0.11055588722229004,59.526380663525515,0.34139657322644723,16,0.1917113708970226
FW,diminishing,898,0.11067986488342285,59.52635452205618,0.1671800518462021,16,0.19171128670549495
FW,diminishing,899,0.11080193519592285,59.52630885149654,0.16800913574712695,16,0.19171113961834635
FW,diminishing,900,0.11092376708984375,59.5262748883942,0.15513785744045094,16,0.19171103023637423
FW,diminishing,901,0.11104702949523926,59.526247677954686,0.1346445752095633,16,0.1917109426021085
FW,diminishing,902,0.11120176315307617,59.52623232171034,0.17356511861426327,16,0.19171089314560497
FW,diminishing,903,0.11133074760437012,59.526192099461326,0.1485338073756779,16,0.1917107636053505
FW,diminishing,904,0.11145496368408203,59.52618366952454,0.1570657125958448,16,0.19171073645579562
FW,diminishing,905,0.11156797409057617,59.52610676968077,0.18159113057580356,16,0.19171048879124242
FW,diminishing,906,0.11169695854187012,59.52605776527642,0.20714594465441394,16,0.19171033096707382
FW,diminishing,907,0.11182069778442383,59.52602581593996,0.14302677216396376,16,0.1917102280706601
FW,diminishing,908,0.11194872856140137,59.52599640950454,0.1539314263988203,16,0.19171013336394377
FW,diminishing,909,0.11209487915039062,59.5259955427496,0.09990518597383158,16,0.19171013057246247
FW,diminishing,910,0.11221694946289062,59.525974791670194,0.11298087081699748,16,0.19171006374128888
FW,diminishing,911,0.11232900619506836,59.52595738803386,0.1269378567469488,16,0.1917100076909303
FW,diminishing,912,0.11243391036987305,59.52595468336594,0.22049408116365754,16,0.19170999898024457
FW,diminishing,913,0.11254191398620605,59.52592327171905,0.19757313504201335,16,0.1917098978155203
FW,diminishing,914,0.11264991760253906,59.52588214880798,0.2738398199986918,16,0.19170976537458287
FW,diminishing,915,0.11277604103088379,59.52585568196822,0.24084451427865616,16,0.19170968013516335
FW,diminishing,916,0.1128997802734375,59.52582816270192,0.15007306620739058,16,0.1917095915062864
FW,diminishing,917,0.1130068302154541,59.52573779770041,0.25120055764155325,16,0.19170930047568568
FW,diminishing,918,0.1131138801574707,59.52569589339069,0.23825865681284597,16,0.19170916551816647
FW,diminishing,919,0.1132197380065918,59.525694180821915,0.16927843390295294,16,0.19170916000264707
FW,diminishing,920,0.1133430004119873,59.52564054345709,0.241899246387419,16,0.19170898725751073
FW,diminishing,921,0.11345577239990234,59.52555805526396,0.22472909245145445,16,0.191708721595053
FW,diminishing,922,0.11356282234191895,59.52549935839494,0.23759287341407997,16,0.1917085325552172
FW,diminishing,923,0.11366987228393555,59.525434152270265,0.22735462673168172,16,0.19170832255159506
FW,diminishing,924,0.11377882957458496,59.52540842200655,0.2212530412801783,16,0.19170823968440112
FW,diminishing,925,0.11388587951660156,59.5252956715194,0.21398544637878558,16,0.19170787655883864
FW,diminishing,926,0.11400675773620605,59.525243659811906,0.2385995947534454,16,0.1917077090493137
FW,diminishing,927,0.11414480209350586,59.52522502585309,0.13999224093624463,16,0.1917076490365639
FW,diminishing,928,0.11426782608032227,59.52520182681016,0.12616641629737302,16,0.1917075743214498
FW,diminishing,929,0.11438965797424316,59.5251512276548,0.2071280241044775,16,0.1917074113612071
FW,diminishing,930,0.11451292037963867,59.525133901895686,0.14828666816179492,16,0.19170735556166082
FW,diminishing,931,0.11462187767028809,59.52510150582195,0.1957987939510133,16,0.19170725122647972
FW,diminishing,932,0.11472797393798828,59.5250648161175,0.2300393674324539,16,0.19170713306318035
FW,diminishing,933,0.11483383178710938,59.52498504992424,0.18307784142287176,16,0.1917068761672278
FW,diminishing,934,0.11495566368103027,59.52491560343675,0.2708728579868449,16,0.1917066525070427
FW,diminishing,935,0.11507892608642578,59.52489091783244,0.1865746701943607,16,0.19170657300429125
FW,diminishing,936,0.11520004272460938,59.52487076607306,0.1201098194346315,16,0.19170650810329487
FW,diminishing,937,0.11532187461853027,59.52481807374607,0.2132133093495412,16,0.19170633840175869
FW,diminishing,938,0.11542892456054688,59.52479216272771,0.1322218595929172,16,0.1917062549524242
FW,diminishing,939,0.11555171012878418,59.524756785718644,0.18147943571258907,16,0.19170614101680722
FW,diminishing,940,0.11565876007080078,59.52473211899803,0.1687729893541885,16,0.19170606157487288
FW,diminishing,941,0.11578178405761719,59.52469562030994,0.20862700166574655,16,0.1917059440267631
FW,diminishing,942,0.11588788032531738,59.52465673481524,0.20035710777042937,16,0.19170581879167548
FW,diminishing,943,0.11599493026733398,59.52457723760617,0.29770052442371764,16,0.19170556276201664
FW,diminishing,944,0.11611771583557129,59.52456149360741,0.11139229633808867,16,0.19170551205670663
FW,diminishing,945,0.1162409782409668,59.52452076954707,0.19130860386040638,16,0.1917053809003126
FW,diminishing,946,0.11636209487915039,59.52451677625173,0.14659186487732967,16,0.19170536803945806
FW,diminishing,947,0.11648392677307129,59.524481047539226,0.14917971748164405,16,0.19170525297114083
FW,diminishing,948,0.1165928840637207,59.5244572124219,0.20094469391426628,16,0.19170517620747793
FW,diminishing,949,0.11670088768005371,59.52436656526665,0.2487011628240694,16,0.19170488426816956
FW,diminishing,950,0.11680793762207031,59.52429596425576,0.2592881448435733,16,0.19170465688971258
FW,diminishing,951,0.11691498756408691,59.524255929719146,0.1445605030290551,16,0.19170452795400691
FW,diminishing,952,0.11703681945800781,59.52423710097618,0.1737323526879493,16,0.19170446731393295
FW,diminishing,953,0.11715984344482422,59.52422188333375,0.1635856780442566,16,0.1917044183038124
FW,diminishing,954,0.11728167533874512,59.52418474410872,0.151782554292474,16,0.19170429869278172
FW,diminishing,955,0.11740398406982422,59.52414753123205,0.20897138603861976,16,0.19170417884454768
FW,diminishing,956,0.11751079559326172,59.524117223693395,0.17214503686241045,16,0.19170408123572752
FW,diminishing,957,0.11761593818664551,59.52409802975414,0.12412771651717236,16,0.19170401941949805
FW,diminishing,958,0.11772298812866211,59.52407596099749,0.22877169220814153,16,0.1917039483445974
FW,diminishing,959,0.11782979965209961,59.524058025401146,0.1779677166069007,16,0.19170389058100207
FW,diminishing,960,0.11793684959411621,59.52400581813205,0.2751048691147844,16,0.19170372244164913
FW,diminishing,961,0.1180579662322998,59.523945692917565,0.252711676398242,16,0.19170352880166688
FW,diminishing,962,0.1181797981262207,59.52390584027363,0.17164556937740372,16,0.19170340045176693
FW,diminishing,963,0.1182858943939209,59.52379832365813,0.2639081311910161,16,0.19170305418247385
FW,diminishing,964,0.11841988563537598,59.52376130536848,0.18256762584186959,16,0.19170293496092908
FW,diminishing,965,0.11852884292602539,59.52374468160265,0.12091833090316584,16,0.19170288142223077
FW,diminishing,966,0.11863589286804199,59.52368521727561,0.24647477187802025,16,0.19170268991071052
FW,diminishing,967,0.1187598705291748,59.523660260332846,0.23034686509021185,16,0.19170260953408325
FW,diminishing,968,0.11887073516845703,59.52361763871892,0.20060701787466684,16,0.19170247226640552
FW,diminishing,969,0.11898088455200195,59.5235618066431,0.22868758219833296,16,0.19170229245295684
FW,diminishing,970,0.11909198760986328,59.523528155705236,0.1737601295124307,16,0.19170218407634537
FW,diminishing,971,0.11919975280761719,59.52351631852646,0.1702595229654733,16,0.19170214595338636
FW,diminishing,972,0.11931180953979492,59.52344871726113,0.3366589150910926,16,0.19170192823594567
FW,diminishing,973,0.11943674087524414,59.52340069133564,0.20455621668613588,16,0.19170177356307774
FW,diminishing,974,0.11956000328063965,59.52336824728552,0.15695525726123805,16,0.19170166907338332
FW,diminishing,975,0.11966705322265625,59.52328985749948,0.23474502036273748,16,0.19170141661030426
FW,diminishing,976,0.11977386474609375,59.52322391660968,0.23772560731081427,16,0.19170120424028883
FW,diminishing,977,0.11987996101379395,59.52320812437886,0.17323300779838746,16,0.19170115337964205
FW,diminishing,978,0.11998987197875977,59.52314048855861,0.2528658297937625,16,0.1917009355509134
FW,diminishing,979,0.12008285522460938,59.523134563806025,0.20978236080758705,16,0.19170091646958462
FW,diminishing,980,0.12018895149230957,59.523062680229195,0.3385141848744553,16,0.1917006849604805
FW,diminishing,981,0.12029480934143066,59.523014700914146,0.30868903959815697,16,0.19170053043772672
FW,diminishing,982,0.12041568756103516,59.52299784241084,0.16712319060911085,16,0.19170047614303007
FW,diminishing,983,0.12052369117736816,59.52296923967104,0.18499723518319655,16,0.19170038402470546
FW,diminishing,984,0.12063074111938477,59.522933763984774,0.25436678613894514,16,0.1917002697712875
FW,diminishing,985,0.12073779106140137,59.52287755270384,0.19440987167638468,16,0.1917000887365663
FW,diminishing,986,0.12085986137390137,59.52284520796407,0.15641264027060942,16,0.19169998456671197
FW,diminishing,987,0.12096595764160156,59.52278527475268,0.2154942019186734,16,0.1916997915450972
FW,diminishing,988,0.12107586860656738,59.5227709158767,0.28059786834375444,16,0.1916997453007301
FW,diminishing,989,0.1211848258972168,59.522668845388665,0.20354028732054275,16,0.19169941657130005
FW,diminishing,990,0.12129068374633789,59.52255388808647,0.3304633715503513,16,0.19169904633844273
FW,diminishing,991,0.1213986873626709,59.5225229841561,0.18624941509080628,16,0.1916989468088763
FW,diminishing,992,0.12150692939758301,59.52238225564906,0.3239352021335904,16,0.1916984935769696
FW,diminishing,993,0.12161374092102051,59.52230796182659,0.1758717582759175,16,0.19169825430539966
FW,diminishing,994,0.12172293663024902,59.522247123734964,0.2441723277172656,16,0.19169805836951678
FW,diminishing,995,0.12182998657226562,59.5222339976515,0.1680064076436949,16,0.19169801609549597
FW,diminishing,996,0.12193584442138672,59.52220285001694,0.24782935598290834,16,0.19169791578105294
FW,diminishing,997,0.12205982208251953,59.52218127274562,0.17505022198571396,16,0.1916978462890358
FW,diminishing,998,0.12216496467590332,59.52217932194172,0.1563942008672683,16,0.19169784000625353
FW,diminishing,999,0.12227106094360352,59.522065966136914,0.2970780861041149,16,0.1916974749311978
AFW,diminishing,0,0.0001461505889892578,107.36720492259616,375.17617708715835,2,0.34578809958968165
AFW,diminishing,1,0.0002751350402832031,94.61894160081229,161.83049008588623,3,0.3047308908238721
AFW,diminishing,2,0.0003948211669921875,80.40881783844372,115.51740754366418,4,0.2589655969032004
AFW,diminishing,3,0.0005118846893310547,75.65019685813297,90.3794123483691,5,0.2436399254690273
AFW,diminishing,4,0.0006160736083984375,73.6268126566769,69.50602042533775,6,0.23712339019863737
AFW,diminishing,5,0.0007190704345703125,69.94206695657934,52.918996227502724,6,0.2252562542885003
AFW,diminishing,6,0.0008230209350585938,68.57011470979816,70.19558457427385,7,0.22083772853397154
AFW,diminishing,7,0.0009341239929199219,65.88987311947733,43.112408330781975,7,0.21220571052971765
AFW,diminishing,8,0.0010499954223632812,64.40581702250387,39.600251556513484,8,0.20742614177940055
AFW,diminishing,9,0.0011649131774902344,63.49311990383466,25.983971837037664,8,0.20448669856307458
AFW,diminishing,10,0.0012950897216796875,62.88718623443944,30.325906643970555,9,0.20253522136695473
AFW,diminishing,11,0.001413106918334961,61.98011682105973,27.712741011118084,10,0.19961390280534536
AFW,diminishing,12,0.00152587890625,61.750835516111515,19.887996327249027,11,0.19887547670245254
AFW,diminishing,13,0.0016291141510009766,61.45974233674622,25.912667670322037,11,0.19793797854024547
AFW,diminishing,14,0.0017299652099609375,61.29619698248583,27.304082009380267,12,0.19741126242346482
AFW,diminishing,15,0.0018379688262939453,60.95864081862307,16.767888380261148,12,0.19632412501972002
AFW,diminishing,16,0.0019440650939941406,60.80191987495599,22.55569472396769,13,0.1958193876810177
AFW,diminishing,17,0.002056121826171875,60.621500854576446,15.428350078218102,13,0.19523832803406263
AFW,diminishing,18,0.0021719932556152344,60.313284897015805,20.296096047043697,13,0.19424568404836007
AFW,diminishing,19,0.0022780895233154297,60.22656922697893,12.47307671438989,12,0.1939664065281125
AFW,diminishing,20,0.0023980140686035156,60.07520072758312,12.150342771920627,12,0.19347890733521134
AFW,diminishing,21,0.0025169849395751953,59.887997589859175,6.116805195362268,12,0.19287599867909558
AFW,diminishing,22,0.002635955810546875,59.841548600235996,4.25393712265614,12,0.19272640450961673
AFW,diminishing,23,0.0027511119842529297,59.73499965982397,9.810889222108777,12,0.19238325172246046
AFW,diminishing,24,0.002871990203857422,59.71915471048864,4.912562611651175,12,0.19233222128981847
AFW,diminishing,25,0.0030040740966796875,59.70400703514475,5.6744392790673075,12,0.19228343650610225
AFW,diminishing,26,0.0031409263610839844,59.67952334731919,4.248980495468146,12,0.19220458404933716
AFW,diminishing,27,0.0032889842987060547,59.657918782473295,5.591327655326481,13,0.19213500413034879
AFW,diminishing,28,0.0034210681915283203,59.63623664870821,3.526135864823047,13,0.19206517439197493
AFW,diminishing,29,0.003570079803466797,59.62427283648159,3.3547650795887236,13,0.19202664359575392
AFW,diminishing,30,0.003702878952026367,59.61920891049988,3.6615638833590296,14,0.19201033465539413
AFW,diminishing,31,0.0038330554962158203,59.60954753651099,4.473186879571394,14,0.19197921911919802
AFW,diminishing,32,0.003952980041503906,59.550730130762375,4.325675757252554,14,0.1917897910813603
AFW,diminishing,33,0.0040819644927978516,59.53435139479124,3.3987573936483315,14,0.19173704152911833
AFW,diminishing,34,0.00421595573425293,59.52840393504065,3.477214271235347,14,0.19171788706937407
AFW,diminishing,35,0.004369020462036133,59.520687712346856,1.888129815045744,14,0.1916930361106179
AFW,diminishing,36,0.004514932632446289,59.513789664711844,2.27065854644966,15,0.19167082017620563
AFW,diminishing,37,0.004733085632324219,59.51023153966449,1.9606819917004472,15,0.19165936083627855
AFW,diminishing,38,0.004931926727294922,59.50606851129194,1.5318059033074078,15,0.19164595333749418
AFW,diminishing,39,0.0050961971282958984,59.502506947152085,1.8089775786826578,15,0.1916344829215848
AFW,diminishing,40,0.005368947982788086,59.50195739996715,1.9058347231753743,15,0.19163271304337245
AFW,diminishing,41,0.005555152893066406,59.49744789099229,2.841394943017697,15,0.19161818966503152
AFW,diminishing,42,0.0057220458984375,59.493818562810986,2.432479370252686,15,0.19160650100744278
AFW,diminishing,43,0.005937099456787109,59.48838580444196,1.4522373546712757,15,0.19158900420110134
AFW,diminishing,44,0.006124973297119141,59.48589068341653,1.0217325926786032,15,0.1915809683845943
AFW,diminishing,45,0.006281137466430664,59.485662955147816,1.1986517141790287,15,0.19158023496021842
AFW,diminishing,46,0.006452083587646484,59.481215156902635,1.3593395596692233,15,0.19156591032818884
AFW,diminishing,47,0.006613969802856445,59.480548315382315,1.1635792822620346,15,0.19156376269044223
AFW,diminishing,48,0.006762981414794922,59.480200334172245,0.9878595356487097,15,0.19156264197801046
AFW,diminishing,49,0.006913900375366211,59.47817697798782,1.1750392840921435,15,0.19155612553297205
AFW,diminishing,50,0.00707697868347168,59.47755565774398,0.779831210715443,15,0.1915541245015909
AFW,diminishing,51,0.0072400569915771484,59.47732166677355,0.5701323635239248,15,0.19155337090748326
AFW,diminishing,52,0.00740814208984375,59.47698831694373,0.5450248008210181,15,0.19155229731704906
AFW,diminishing,53,0.007561206817626953,59.476643237926204,0.34598123826207683,15,0.19155118595145315
AFW,diminishing,54,0.007726907730102539,59.476401121655606,0.5786980255029874,15,0.19155040618890695
AFW,diminishing,55,0.007899045944213867,59.47617419290576,0.33664589263037925,15,0.19154967533947104
AFW,diminishing,56,0.00807499885559082,59.47605752937657,0.3926143832296276,15,0.19154929961151873
AFW,diminishing,57,0.008244037628173828,59.475971311316854,0.29913102903206834,15,0.19154902193660822
AFW,diminishing,58,0.008406877517700195,59.475765513799914,0.647654004540712,15,0.19154835914267282
AFW,diminishing,59,0.008573055267333984,59.47562945190806,0.31202643473584857,15,0.19154792094012257
AFW,diminishing,60,0.008748054504394531,59.4755281675,0.35972606002031426,15,0.19154759474235106
AFW,diminishing,61,0.008909940719604492,59.475450629372446,0.31147550046608075,15,0.19154734502213347
AFW,diminishing,62,0.009086132049560547,59.475300444155856,0.41150156966691753,15,0.19154686133383528
AFW,diminishing,63,0.009263992309570312,59.47513798236978,0.3616408067342576,15,0.19154633810747113
AFW,diminishing,64,0.009443044662475586,59.47504497759888,0.24459432631466882,15,0.19154603857519767
AFW,diminishing,65,0.009613037109375,59.47482908499279,0.43226138197468345,15,0.19154534326889788
AFW,diminishing,66,0.009779214859008789,59.47458690378777,0.41621453414592224,15,0.19154456329722308
AFW,diminishing,67,0.009953975677490234,59.47445951041415,0.36944388786118054,15,0.19154415301260597
AFW,diminishing,68,0.010137081146240234,59.47432436524498,0.3316555895822759,15,0.1915437177624637
AFW,diminishing,69,0.010312080383300781,59.47410395369116,0.4238898323598548,15,0.19154300790238699
AFW,diminishing,70,0.010488033294677734,59.4740043492186,0.34151266455138796,15,0.19154268711503575
AFW,diminishing,71,0.010655879974365234,59.47399438117975,0.3661862980770394,15,0.19154265501185105
AFW,diminishing,72,0.010847806930541992,59.473745539827334,0.3983321861182816,15,0.1915418535904262
AFW,diminishing,73,0.011049032211303711,59.4736399880848,0.29282597867100435,15,0.1915415136492264
AFW,diminishing,74,0.011246919631958008,59.473517174402076,0.17951477751677203,15,0.19154111811401633
AFW,diminishing,75,0.01144099235534668,59.473488852541934,0.15686699408681193,15,0.1915410269002961
AFW,diminishing,76,0.011625051498413086,59.47346594770688,0.18433311265539487,15,0.19154095313271136
AFW,diminishing,77,0.01182103157043457,59.47344261270969,0.1445351776857109,15,0.19154087797974134
AFW,diminishing,78,0.012026071548461914,59.473428078095544,0.09753411046045812,15,0.19154083116938983
AFW,diminishing,79,0.012235879898071289,59.47341233238823,0.12358165460179293,15,0.19154078045857723
AFW,diminishing,80,0.012439966201782227,59.473407858762265,0.057451881393049575,15,0.19154076605076414
AFW,diminishing,81,0.012620925903320312,59.47337271445235,0.0953113403662087,15,0.19154065286458086
AFW,diminishing,82,0.012818098068237305,59.47336614323169,0.06956623914471294,15,0.19154063170122926
AFW,diminishing,83,0.013018131256103516,59.47334660619142,0.11540245489140233,15,0.19154056878000458
AFW,diminishing,84,0.013213157653808594,59.47332822761976,0.10669793653055137,15,0.19154050958975768
AFW,diminishing,85,0.013405084609985352,59.473320851934176,0.08135209331445736,15,0.1915404858355368
AFW,diminishing,86,0.013596057891845703,59.47331052762024,0.08390983511577588,15,0.19154045258492833
AFW,diminishing,87,0.013789176940917969,59.47330890266536,0.0784221370814322,15,0.19154044735157927
AFW,diminishing,88,0.013985872268676758,59.473300536273634,0.05326109407113222,15,0.19154042040667837
AFW,diminishing,89,0.014183998107910156,59.47329139915247,0.057195827247888076,15,0.19154039097955708
AFW,diminishing,90,0.014395952224731445,59.47328682951337,0.03760254629391824,15,0.19154037626252293
AFW,diminishing,91,0.014601945877075195,59.47328199655833,0.05961318822019024,15,0.19154036069745034
AFW,diminishing,92,0.014851093292236328,59.47327997110625,0.02451828572423409,15,0.19154035417425525
AFW,diminishing,93,0.015069007873535156,59.473279384897246,0.03911526407250676,15,0.19154035228630353
AFW,diminishing,94,0.015307903289794922,59.473278213258844,0.022875848977179203,15,0.19154034851291094
AFW,diminishing,95,0.015527009963989258,59.4732757171184,0.021761997914566678,15,0.19154034047381127
AFW,diminishing,96,0.015756845474243164,59.473274626546086,0.020734893602956106,15,0.19154033696150108
AFW,diminishing,97,0.015970945358276367,59.473273188299245,0.027789262931520398,15,0.19154033232946616
AFW,diminishing,98,0.016193866729736328,59.47327211078583,0.02150463896109045,15,0.19154032885921363
AFW,diminishing,99,0.016405820846557617,59.473271060458075,0.02209817643221612,15,0.19154032547651553
AFW,diminishing,100,0.016620874404907227,59.473270840747084,0.01568913700411656,15,0.1915403247689117
AFW,diminishing,101,0.016827106475830078,59.47326906832057,0.03736252098810411,15,0.19154031906061375
AFW,diminishing,102,0.0170590877532959,59.47326787230877,0.024457326138929147,15,0.1915403152087239
AFW,diminishing,103,0.017303943634033203,59.47326760537285,0.011703691558473395,15,0.19154031434902688
AFW,diminishing,104,0.017514944076538086,59.47326744401252,0.012742364410577522,15,0.19154031382934789
AFW,diminishing,105,0.01772904396057129,59.47326634436643,0.018314650365091723,15,0.1915403102878146
AFW,diminishing,106,0.01795506477355957,59.473265960474365,0.0191391746202072,15,0.19154030905144723
AFW,diminishing,107,0.018178939819335938,59.47326548601602,0.025506768957647807,15,0.19154030752340104
AFW,diminishing,108,0.01842808723449707,59.473265285233495,0.01729119496346243,15,0.19154030687675844
AFW,diminishing,109,0.018655061721801758,59.47326494460798,0.017696156083196968,15,0.19154030577973585
AFW,diminishing,110,0.018886089324951172,59.47326482046941,0.0061020946723857605,15,0.1915403053799337
AFW,diminishing,111,0.01910686492919922,59.47326454330704,0.016639457341241837,15,0.19154030448730125
AFW,diminishing,112,0.019345998764038086,59.47326443524757,0.007974367793572412,15,0.19154030413928363
AFW,diminishing,113,0.01958489418029785,59.47326427184447,0.010559469564057622,15,0.19154030361302568
AFW,diminishing,114,0.019824981689453125,59.473264134463605,0.009277170272945057,15,0.19154030317057522
AFW,diminishing,115,0.02007007598876953,59.47326379207938,0.00824710646438831,15,0.1915403020678885
AFW,diminishing,116,0.02032303810119629,59.47326369524374,0.0056799149263184745,15,0.19154030175601847
AFW,diminishing,117,0.020602941513061523,59.473263643249254,0.007085564654325083,15,0.19154030158856442
AFW,diminishing,118,0.02083897590637207,59.47326362329882,0.01132517971194602,15,0.1915403015243118
AFW,diminishing,119,0.021064043045043945,59.47326337379019,0.013830153521055877,15,0.19154030072074135
AFW,diminishing,120,0.021306991577148438,59.47326329843544,0.013640350773911791,15,0.19154030047805296
AFW,diminishing,121,0.02155303955078125,59.47326317421718,0.010775029466884689,15,0.19154030007799414
AFW,diminishing,122,0.02181220054626465,59.4732631379612,0.006880219481089966,15,0.19154029996122768
AFW,diminishing,123,0.022036075592041016,59.47326301026368,0.007033273510543836,15,0.19154029954996354
AFW,diminishing,124,0.022281885147094727,59.47326283649963,0.008271488206339939,15,0.19154029899033698
AFW,diminishing,125,0.022552967071533203,59.47326275099538,0.008425607831732407,15,0.19154029871496098
AFW,diminishing,126,0.02285313606262207,59.473262740562106,0.009591441391606281,15,0.19154029868135944
AFW,diminishing,127,0.023080110549926758,59.47326265491203,0.014138444357790547,15,0.1915402984055138
AFW,diminishing,128,0.023325204849243164,59.47326249516048,0.008049866723652599,15,0.19154029789101604
AFW,diminishing,129,0.023590087890625,59.473262449133195,0.005240842894551179,15,0.19154029774278
AFW,diminishing,130,0.02384185791015625,59.47326241397769,0.004880113271859443,15,0.1915402976295578
AFW,diminishing,131,0.024084091186523438,59.47326240367789,0.005295734707807753,15,0.19154029759638613
AFW,diminishing,132,0.024357080459594727,59.473262358420044,0.00684845347761609,15,0.19154029745062817
AFW,diminishing,133,0.02460503578186035,59.47326225539396,0.007524297374786215,15,0.19154029711882115
AFW,diminishing,134,0.024868011474609375,59.47326221811642,0.005231705063152958,15,0.19154029699876463
AFW,diminishing,135,0.025179147720336914,59.47326219727947,0.0037320520713279848,15,0.1915402969316569
AFW,diminishing,136,0.025439023971557617,59.473262156496915,0.006601240840836908,15,0.19154029680031212
AFW,diminishing,137,0.025753021240234375,59.47326213915798,0.002551691954217006,15,0.19154029674447015
AFW,diminishing,138,0.026391029357910156,59.47326211865061,0.002197113160107733,15,0.19154029667842387
AFW,diminishing,139,0.026751995086669922,59.47326211138976,0.0022204927837137234,15,0.19154029665503947
AFW,diminishing,140,0.027159929275512695,59.47326210628083,0.001377621376846605,15,0.1915402966385856
AFW,diminishing,141,0.027420997619628906,59.473262104596515,0.002425136677615569,15,0.19154029663316108
AFW,diminishing,142,0.02768397331237793,59.473262090278546,0.002705844421264203,15,0.19154029658704846
AFW,diminishing,143,0.0279541015625,59.47326208932103,0.002508968481429008,15,0.19154029658396468
AFW,diminishing,144,0.02823495864868164,59.47326207814808,0.003388240680017418,15,0.19154029654798094
AFW,diminishing,145,0.028503894805908203,59.47326207409737,0.0023557024123235237,15,0.19154029653493518
AFW,diminishing,146,0.028799057006835938,59.473262071216546,0.0017313616493197515,15,0.19154029652565716
AFW,diminishing,147,0.0290679931640625,59.473262067271826,0.0018048509471455532,15,0.19154029651295273
AFW,diminishing,148,0.029343843460083008,59.47326206082927,0.0019542599207156286,15,0.19154029649220378
AFW,diminishing,149,0.029618024826049805,59.47326205565525,0.0011568896098950177,15,0.19154029647554024
AFW,diminishing,150,0.02989792823791504,59.47326204916618,0.0020973277054991968,15,0.1915402964546415
AFW,diminishing,151,0.030172109603881836,59.47326204867859,0.0009357935814904295,15,0.19154029645307116
AFW,diminishing,152,0.030442237854003906,59.473262047770625,0.001475426703777316,15,0.19154029645014695
AFW,diminishing,153,0.03071308135986328,59.47326204701619,0.001029553330063493,15,0.1915402964477172
AFW,diminishing,154,0.030973196029663086,59.47326204567971,0.0011520499152624097,15,0.19154029644341292
AFW,diminishing,155,0.031248092651367188,59.47326204016045,0.0011616903731805905,15,0.19154029642563752
AFW,diminishing,156,0.03153491020202637,59.47326203940711,0.0011711170225936485,15,0.1915402964232113
AFW,diminishing,157,0.03182411193847656,59.4732620384048,0.0010561179099966012,15,0.19154029641998324
AFW,diminishing,158,0.0320889949798584,59.4732620358426,0.0014527377816548892,15,0.1915402964117314
AFW,diminishing,159,0.03237295150756836,59.47326203541634,0.001209607799864898,15,0.19154029641035858
AFW,diminishing,160,0.03264188766479492,59.473262035120555,0.000979435344206081,15,0.19154029640940598
AFW,diminishing,161,0.03290891647338867,59.47326203447079,0.0012081093044997715,15,0.19154029640731335
AFW,diminishing,162,0.03320002555847168,59.4732620331467,0.0005307107817813517,15,0.19154029640304895
AFW,diminishing,163,0.03349900245666504,59.47326203284479,0.0005929192486320289,15,0.19154029640207662
AFW,diminishing,164,0.03379702568054199,59.47326203275913,0.0003523201764323858,15,0.19154029640180073
AFW,diminishing,165,0.03407907485961914,59.47326203271871,0.0007842267749964549,15,0.19154029640167056
AFW,diminishing,166,0.03437995910644531,59.47326203216691,0.00034483208803948173,15,0.19154029639989342
AFW,diminishing,167,0.03466796875,59.47326203207426,0.00031028819751099945,15,0.19154029639959505
AFW,diminishing,168,0.03497314453125,59.473262031679795,0.00047447933626898475,15,0.19154029639832462
AFW,diminishing,169,0.03530621528625488,59.473262031585435,0.0001875547604512917,15,0.19154029639802073
AFW,diminishing,170,0.03566098213195801,59.47326203151344,0.0002138965608082799,15,0.19154029639778886
AFW,diminishing,171,0.035987138748168945,59.47326203132827,0.0003055569794767621,15,0.1915402963971925
AFW,diminishing,172,0.03632402420043945,59.47326203130653,0.0002717965811811496,15,0.1915402963971225
AFW,diminishing,173,0.036653995513916016,59.47326203121074,0.00020076188101114667,15,0.19154029639681397
AFW,diminishing,174,0.03697705268859863,59.47326203115512,0.00011583717621732603,15,0.19154029639663486
AFW,diminishing,175,0.03728914260864258,59.47326203112458,0.00018160860622629116,15,0.19154029639653647
AFW,diminishing,176,0.03760695457458496,59.47326203107406,0.00015132681648566404,15,0.19154029639637377
AFW,diminishing,177,0.037919044494628906,59.47326203104153,0.00016309168692885123,15,0.19154029639626902
AFW,diminishing,178,0.038233041763305664,59.47326203096324,0.00019128250955446902,15,0.19154029639601688
AFW,diminishing,179,0.03855395317077637,59.4732620309174,0.00012310529571379902,15,0.19154029639586923
AFW,diminishing,180,0.03887605667114258,59.473262030896294,0.0001101026918917114,15,0.19154029639580128
AFW,diminishing,181,0.03921818733215332,59.473262030891554,0.00011998038937832689,15,0.191540296395786
AFW,diminishing,182,0.03953409194946289,59.47326203086385,0.00014415187344241076,15,0.19154029639569678
