Date,return_assets,return_capital,return_equity,return_invested_capital,return_common_equity,gross_margin,sga_margin,ebitda_margin,ebita_margin,ebit_margin,earning_co_margin,ni_margin,ni_norm_margin,ni_avail_excl_margin,lfcf_margin,ufcf_margin,cf_total_rev,asset_turns,fixed_asset_turns,ar_turns,inventory_turns,current_ratio,quick_ratio,days_sales_out,days_inventory_out,days_payable_out,cash_conversion,cfo_current_liab,total_debt_equity,total_debt_capital,lt_debt_equity,lt_debt_capital,total_liab_total_assets,ebit_int,ebitda_int,ebitda_capex_int,total_debt_ebitda,net_debt_ebitda,total_debt_ebitda_capex,net_debt_ebitda_capex,ebitda_excl_oper_leases_int,ebitda_excl_oper_leases_capex_int,total_debt_ebitda_excl_oper_leases,net_debt_ebitda_excl_oper_leases,total_debt_ebitda_excl_oper_leases_capex,net_debt_ebitda_excl_oper_leases_capex,total_rev_employee,z_score,capex_pct_rev,Ticker
2007-06-30,10.111,15.9615,20.1101,6.6396,19.0184,27.9712,11.3593,18.4845,14.2711,12.9402,6.4967,5.9659,7.0377,5.9659,11.9074,12.6051,,1.25018,3.85793,6.74716,6.49701,1.41278,0.93274,54.09665,56.17934,32.85657,77.41942,0.47598,51.8672,34.153,34.8443,22.9439,58.8148,11.59152,16.55793,12.65856,0.9481,0.87093,1.24016,1.13921,16.55793,12.65856,0.9481,0.87093,1.24016,1.13921,,3.10629,4.353,BAS.DE
2007-09-30,10.4824,16.3407,22.9707,9.0635,22.0271,27.814,11.3481,18.2476,14.786,13.2262,7.4597,6.9367,7.2606,6.9367,7.2247,7.9003,,1.26808,3.88666,7.18014,6.34088,1.54821,1.00291,50.83465,57.56269,31.41446,76.98288,0.55585,50.9318,33.7449,35.8422,23.7473,56.8902,12.23526,16.88045,12.86939,0.94433,0.8005,1.23865,1.05,16.88045,12.86939,0.94433,0.8005,1.23865,1.05,,3.39852,4.3359,BAS.DE
2007-12-31,10.1012,15.912,22.3652,8.8296,21.8697,27.5422,11.4976,17.7494,13.7909,12.8418,7.4632,7.0145,7.2464,7.0145,5.1817,5.8439,,1.25853,4.46682,6.90559,6.33792,1.51482,0.85659,52.85565,57.5897,37.10335,73.34201,0.46523,50.7413,33.6612,34.9636,23.1944,57.0573,12.12052,16.75244,12.5798,0.99144,0.91192,1.3203,1.2144,16.75244,12.5798,0.99144,0.91192,1.3203,1.2144,608.888,3.35008,4.4209,BAS.DE
2008-03-31,10.2333,15.9988,22.4901,9.0503,22.0062,27.0864,11.3453,17.7498,14.1931,12.9675,7.5405,7.0898,7.3501,7.0898,5.9866,6.6344,,1.26264,4.15268,6.58149,6.67811,1.49253,0.97666,55.61041,54.80594,31.26335,79.15299,0.44492,52.4254,34.3941,34.0006,22.3064,57.566,12.5114,17.12541,12.95603,1.01854,0.89463,1.34632,1.18253,17.12541,12.95603,1.01854,0.89463,1.34632,1.18253,,3.33994,4.3214,BAS.DE
2008-06-30,10.6181,16.615,24.164,8.6199,23.6791,26.8718,11.1054,18.064,14.3589,13.3817,7.8273,7.3461,7.6154,7.3461,4.6905,5.3104,,1.26957,4.25351,6.49968,6.72918,1.39155,0.91159,56.3102,54.3898,33.09043,77.60957,0.37395,58.7742,37.0174,32.9994,20.7838,58.9333,13.49007,18.21026,13.98013,1.07764,0.99391,1.40372,1.29465,18.21026,13.98013,1.07764,0.99391,1.40372,1.29465,,3.2609,4.1961,BAS.DE
2008-09-30,10.6631,16.463,21.8807,7.1216,21.3729,26.5175,10.9333,17.4439,13.7883,12.9015,6.8694,6.4084,7.3582,6.4084,4.3855,4.9437,,1.32241,4.33896,7.18808,6.45945,1.41929,0.8737,50.91755,56.66119,28.36866,79.21009,0.33138,61.0091,37.8917,36.6014,22.7325,59.9402,14.44464,19.53036,15.00714,1.10661,1.01618,1.44015,1.32247,19.53036,15.00714,1.10661,1.01618,1.44015,1.32247,,3.2127,4.04,BAS.DE
2008-12-31,8.8532,13.5921,17.0273,3.3987,15.87,25.2519,11.0249,16.0647,12.0329,11.102,5.3046,4.6738,5.5285,4.6738,7.9278,8.4876,,1.27591,4.83014,7.63857,6.98164,1.30555,0.76625,47.91452,52.42291,25.42858,74.90885,0.30825,77.951,43.8047,44.6266,25.078,63.1891,12.39606,17.93728,13.41935,1.45809,1.17724,1.94899,1.57358,17.93728,13.41935,1.45809,1.17724,1.94899,1.57358,642.812,2.84155,4.0462,BAS.DE
2009-03-31,7.3554,11.2607,12.5981,0.8961,11.3756,24.6954,11.6446,15.1001,10.7231,9.8119,4.2302,3.6125,4.3789,3.6125,10.5282,11.1169,,1.19942,4.04152,6.98766,7.10228,1.55733,1.09936,52.23479,51.39164,26.13364,77.49279,0.47008,72.72,42.1028,54.9191,31.7966,61.8227,10.41667,16.0308,11.26993,1.55532,1.14702,2.21235,1.63157,16.0308,11.26993,1.55532,1.14702,2.21235,1.63157,,2.7366,4.4844,BAS.DE
2009-06-30,5.0076,7.6378,7.6787,-1.8727,6.4874,24.7413,12.575,13.3706,8.5767,7.4782,2.6642,2.1223,2.8111,2.1223,9.2862,9.975,,1.07141,3.54732,6.17349,6.34331,1.50181,1.03539,59.12343,57.54079,30.39428,86.26994,0.44732,96.2318,49.0398,73.4826,37.4468,66.4191,6.78477,12.13079,7.5447,2.34571,1.93271,3.77156,3.10753,12.13079,7.5447,2.34571,1.93271,3.77156,3.10753,,2.22555,5.0548,BAS.DE
2009-09-30,4.1323,6.3996,5.1345,-3.4859,3.5885,25.4394,13.4356,13.4375,8.0578,6.5123,1.8832,1.2387,2.0014,1.2387,10.6589,11.5356,,1.01528,3.37435,6.1201,5.4138,1.53754,1.03815,59.63954,67.42025,33.81324,93.24655,0.48767,86.9244,46.5024,68.4361,36.6116,65.4187,4.64237,9.57909,5.85695,2.2691,1.82424,3.71113,2.98356,9.57909,5.85695,2.2691,1.82424,3.71113,2.98356,,2.14839,5.2214,BAS.DE
2009-12-31,5.908,9.0293,8.8666,-1.1403,8.0461,27.341,13.6823,15.2131,10.2657,9.522,3.2647,2.7814,4.3546,2.7814,6.1845,7.0697,,0.99273,3.44358,6.54526,5.44102,1.67697,0.98245,55.76543,67.08262,27.34069,95.50736,0.48741,80.0634,44.464,67.204,37.3224,63.7025,6.72284,10.74095,7.2493,1.93192,1.69204,2.86244,2.50701,10.74095,7.2493,1.93192,1.69204,2.86244,2.50701,483.808,2.37043,4.9454,BAS.DE
2010-03-31,6.6871,10.3292,11.9934,0.8095,11.2265,28.1579,13.2584,15.9212,11.074,10.3341,4.352,3.8273,5.2178,3.8273,2.6115,3.49,,1.03534,3.40788,6.28568,5.92854,1.72676,1.1725,58.06822,61.56638,28.55359,91.08101,0.38276,71.9424,41.8409,61.978,36.0458,62.9816,7.35224,11.32718,8.25462,1.69357,1.45411,2.32396,1.99537,11.32718,8.25462,1.69357,1.45411,2.32396,1.99537,,2.4671,4.3187,BAS.DE
2010-06-30,7.782,12.1077,17.6982,3.8109,16.4504,28.7057,12.729,17.0437,12.4479,11.8442,5.7893,5.0381,5.991,5.0381,3.9779,4.7933,,1.05125,3.39149,6.30393,5.79237,1.57576,1.05325,57.90032,63.0136,31.25386,89.66006,0.3157,78.5138,43.9819,58.9672,33.0323,64.8517,9.07846,13.06383,10.27394,1.58642,1.37011,2.01721,1.74217,13.06383,10.27394,1.58642,1.37011,2.01721,1.74217,,2.52996,3.6398,BAS.DE
2010-09-30,9.2835,14.6952,22.9319,6.9391,21.7805,28.7465,12.4391,17.683,13.4833,13.1402,7.2365,6.4529,6.894,6.4529,4.2539,4.991,,1.13039,3.71567,7.24203,5.94945,1.79141,1.17857,50.39993,61.34993,30.08841,81.66145,0.46498,68.2053,40.5488,57.8428,34.3882,63.2809,11.14126,14.99301,11.92028,1.27771,1.06334,1.60706,1.33744,14.99301,11.92028,1.27771,1.06334,1.60706,1.33744,,2.85024,3.624,BAS.DE
2010-12-31,9.7075,15.0744,24.5916,8.4082,23.4407,28.8588,12.4011,18.4146,14.4395,13.4548,7.9438,7.1344,6.863,7.1344,6.6917,7.5059,,1.15439,3.81036,7.13426,5.87688,1.59693,0.95805,51.16132,62.10767,28.99816,84.27084,0.41495,66.6372,39.9894,51.7235,31.0395,61.8524,10.32933,14.13702,11.07452,1.28363,1.06334,1.63859,1.35739,14.13702,11.07452,1.28363,1.06334,1.63859,1.35739,585.239,2.81833,3.9891,BAS.DE
2011-03-31,10.0908,16.0493,29.602,12.1314,28.7651,28.8329,12.0964,18.3874,14.6739,13.6721,9.547,8.7621,7.9391,8.7621,6.0281,6.81,,1.18089,4.08461,6.51543,6.06869,1.77342,1.14886,56.02057,60.1447,32.02547,84.1398,0.47305,59.1926,37.183,49.4002,31.0317,60.9469,10.92807,14.69693,11.50943,1.1165,0.8916,1.42572,1.13852,14.69693,11.50943,1.1165,0.8916,1.42572,1.13852,,3.06154,3.9879,BAS.DE
2011-06-30,10.148,16.2008,31.2021,11.5552,30.7974,27.992,11.9439,17.9973,14.4044,13.4191,9.5406,8.868,7.8892,8.868,5.6048,6.3634,,1.20998,4.15566,6.65182,5.80265,1.65327,1.00432,54.87191,62.90228,32.11124,85.66295,0.41849,61.3519,38.0236,44.5677,27.6214,61.241,11.05529,14.82706,11.38706,1.11838,0.97136,1.45625,1.2648,14.82706,11.38706,1.11838,0.97136,1.45625,1.2648,,3.18059,4.1755,BAS.DE
2011-09-30,10.1402,16.4356,30.2495,11.7127,29.7705,27.3266,11.8686,17.4522,13.8894,12.9236,9.2355,8.5688,7.4027,8.5688,4.302,4.9987,,1.2554,4.31226,7.4102,5.75849,1.7736,1.0192,49.25639,63.38444,28.9894,83.65143,0.40632,54.8564,35.424,44.1894,28.5357,60.1983,11.59301,15.65543,11.74657,1.04083,0.92344,1.38718,1.23074,15.65543,11.74657,1.04083,0.92344,1.38718,1.23074,,3.26962,4.3575,BAS.DE
2011-12-31,8.8632,14.0232,27.4884,10.9364,27.1743,26.3085,11.7963,15.7979,12.5501,11.6317,8.984,8.4193,6.854,8.4193,3.9231,4.6289,,1.21918,4.17514,6.9811,5.7781,1.64399,0.96935,52.2837,63.16946,32.40032,83.05283,0.43121,51.4634,33.9774,35.7258,23.587,58.5042,10.3,13.98916,9.88072,1.12514,0.88485,1.59298,1.25277,13.98916,9.88072,1.12514,0.88485,1.59298,1.25277,694.967,3.19362,4.6396,BAS.DE
2012-03-31,7.9358,12.8078,23.3458,8.9578,22.9933,25.3261,11.9505,14.8898,11.6942,10.8432,8.019,7.5093,5.6566,7.5093,3.6547,4.3639,,1.17099,4.21559,6.06516,5.88647,1.69435,1.14232,60.34462,62.17645,35.38342,87.13765,0.35897,49.5023,33.1114,33.5887,22.467,58.6857,9.55676,13.12319,8.82367,1.21296,0.86435,1.804,1.28552,13.12319,8.82367,1.21296,0.86435,1.804,1.28552,,3.06509,4.8783,BAS.DE
2012-06-30,7.7336,12.6369,23.201,7.7651,23.0714,25.1219,12.1864,14.7047,11.4055,10.5734,7.6695,7.2341,5.5311,7.2341,4.0849,4.7742,,1.17027,4.11588,6.19788,5.43626,1.58154,1.01093,59.05227,67.3257,35.11514,91.26283,0.40868,55.2775,35.5991,35.6436,22.9547,61.3819,9.58647,13.33208,8.61905,1.29166,1.08083,1.99796,1.67185,13.33208,8.61905,1.29166,1.08083,1.99796,1.67185,,2.91362,5.1982,BAS.DE
2012-09-30,7.1807,11.8419,21.153,7.1248,21.261,25.0581,12.3449,13.8515,10.643,9.8357,7.202,6.8779,5.2962,6.8779,3.1329,3.8417,,1.1681,4.05321,6.4701,5.18714,1.63006,1.01552,56.56786,70.55894,34.14231,92.9845,0.40816,50.2324,33.4364,33.1258,22.0497,60.2586,8.67277,12.21368,7.31624,1.27462,1.09717,2.12784,1.83161,12.21368,7.31624,1.27462,1.09717,2.12784,1.83161,,2.96505,5.5541,BAS.DE
2012-12-31,6.3145,10.1686,19.8682,6.5583,19.7702,24.5199,12.3903,12.7424,9.5065,8.6775,7.0249,6.681,4.7988,6.681,3.0909,3.7694,,1.1643,4.1722,7.07355,5.54409,1.64375,0.81436,51.74179,66.01615,32.63219,85.12574,0.39509,50.2322,33.4363,34.2102,22.7715,59.154,7.99361,11.73819,6.61047,1.40028,1.11566,2.48648,1.98107,11.73819,6.61047,1.40028,1.11566,2.48648,1.98107,669.255,3.13802,5.5664,BAS.DE
2013-03-31,6.143,9.9778,17.7381,5.6112,17.5505,24.4279,12.3296,12.8144,9.6539,8.8282,6.5948,6.247,4.925,6.247,2.548,3.1856,,1.11335,4.15741,6.0899,5.59915,1.71998,0.9801,59.93519,65.18827,33.89974,91.22372,0.40391,48.0018,32.4332,35.7963,24.1864,58.5309,8.65369,12.56107,6.99195,1.41964,1.15794,2.55039,2.08025,12.56107,6.99195,1.41964,1.15794,2.55039,2.08025,,3.08243,5.6814,BAS.DE
2013-06-30,6.0251,9.7707,18.8133,5.347,18.5154,24.2698,12.3205,12.2375,9.2692,8.4398,6.5212,6.1337,4.6842,6.1337,2.7843,3.4379,,1.14223,4.09579,6.3691,5.63715,1.74337,1.03135,57.30792,64.74881,34.04319,88.01355,0.45089,56.1952,35.9775,41.2172,26.3882,59.4325,8.07152,11.70351,6.13394,1.63122,1.38167,3.11236,2.63621,11.70351,6.13394,1.63122,1.38167,3.11236,2.63621,,3.18058,5.8237,BAS.DE
2013-09-30,6.1226,9.9254,19.0283,5.7469,18.6363,24.0837,12.1821,12.4734,9.4397,8.5888,6.7583,6.3437,4.729,6.3437,2.9943,3.6066,,1.14057,4.00136,6.77701,5.55743,1.64336,0.91299,53.85831,65.67774,34.37351,85.16253,0.44744,54.1911,35.1454,37.016,24.0066,58.7414,8.76763,12.73306,6.71508,1.59201,1.40973,3.01874,2.67312,12.73306,6.71508,1.59201,1.40973,3.01874,2.67312,,3.17946,5.8952,BAS.DE
2013-12-31,6.7438,10.5153,19.1879,5.9062,18.5542,24.4913,11.8854,13.3589,10.0901,9.2574,6.9119,6.478,4.992,6.478,2.558,3.1984,,1.16557,4.12807,7.49511,5.65888,1.80982,0.95488,48.6983,64.50025,31.2221,81.97645,0.56489,55.0753,35.5152,42.2361,27.2358,56.8983,9.0343,13.03694,6.60818,1.5423,1.26715,3.04272,2.4999,13.03694,6.60818,1.5423,1.26715,3.04272,2.4999,692.832,3.37598,6.5875,BAS.DE
2014-03-31,6.3094,10.0682,18.1763,5.7394,17.7121,24.4959,11.8296,13.393,10.0451,9.218,6.9087,6.5222,4.9603,6.5222,1.5366,2.1977,,1.09515,4.13937,6.75493,5.64183,1.99242,1.16902,54.03424,64.69516,29.76977,88.95963,0.5102,53.0261,34.6516,44.765,29.2531,58.219,8.71538,12.66282,6.22949,1.52394,1.20776,3.09776,2.45503,12.66282,6.22949,1.52394,1.20776,3.09776,2.45503,,3.27933,6.8043,BAS.DE
2014-06-30,6.5775,10.3157,19.6097,5.7442,19.1725,24.6679,11.751,13.7077,10.2817,9.4625,7.0359,6.6514,5.1012,6.6514,-0.0377,0.5639,,1.11218,4.03293,7.03827,5.80619,1.69512,0.9312,51.8592,62.86395,27.74365,86.9795,0.38474,63.2736,38.7531,41.8958,25.6599,60.7189,9.82841,14.23769,6.93812,1.67944,1.44473,3.44638,2.96473,14.23769,6.93812,1.67944,1.44473,3.44638,2.96473,,3.18809,7.0278,BAS.DE
2014-09-30,6.5751,10.4988,18.8727,5.5118,18.2336,24.4289,11.7133,13.7811,10.4114,9.6227,6.9463,6.4894,5.145,6.4894,0.4799,1.1047,,1.09327,3.83887,7.53625,5.64606,1.74464,0.90674,48.43222,64.64661,28.33422,84.74461,0.41093,57.0486,36.3254,41.2788,26.2841,60.7078,9.62634,13.78629,6.49866,1.54304,1.34757,3.27342,2.85874,13.78629,6.49866,1.54304,1.34757,3.27342,2.85874,,3.16823,7.2848,BAS.DE
2014-12-31,6.4213,9.9465,19.6606,6.113,18.863,24.5701,12.1397,13.4905,10.1646,9.3695,7.389,6.9356,5.4538,6.9356,1.7789,2.4399,,1.09655,3.47927,7.20842,5.23327,1.72529,0.87642,50.63499,69.74603,31.9667,88.41432,0.4378,58.1982,36.7881,44.483,28.1185,60.4885,8.86005,12.757,6.01908,1.63648,1.3702,3.4684,2.90404,12.757,6.01908,1.63648,1.3702,3.4684,2.90404,690.332,3.11702,7.1253,BAS.DE
2015-03-31,5.8079,9.537,18.0045,5.3284,17.0926,25.0677,12.3342,13.4319,9.913,9.1211,7.0164,6.4969,5.2221,6.4969,2.345,3.0044,,1.0188,3.41696,6.35123,5.36501,1.67663,1.07074,57.46889,68.03308,31.87728,93.62469,0.41617,53.7211,34.9471,40.3576,26.2537,62.0822,8.64557,12.73165,5.64557,1.60111,1.36876,3.61076,3.08677,12.73165,5.64557,1.60111,1.36876,3.61076,3.08677,,2.83258,7.4758,BAS.DE
2015-06-30,6.0233,9.4244,18.4755,4.993,17.4397,25.0609,12.5662,13.7131,10.0378,9.1955,7.0274,6.4513,5.1934,6.4513,3.4076,4.0532,,1.04806,3.43661,6.90291,5.60968,1.57462,0.96781,52.87609,65.066,28.13566,89.80643,0.49788,57.7349,36.6025,37.816,23.9744,59.6086,8.90128,13.27436,5.65897,1.70456,1.45364,3.99841,3.40983,13.27436,5.65897,1.70456,1.45364,3.99841,3.40983,,2.97403,7.8671,BAS.DE
2015-09-30,6.1518,9.8609,18.8018,4.8584,17.9648,25.7317,12.7532,14.2811,10.2833,9.4269,7.2853,6.7894,5.5115,6.7894,4.6556,5.345,,1.04413,3.37507,7.61271,5.49571,1.66675,0.98728,47.94604,66.4154,27.43632,86.92512,0.65898,51.574,34.0256,37.7779,24.9237,58.4045,8.54678,12.94775,5.5407,1.45589,1.28979,3.40219,3.01404,12.94775,5.5407,1.45589,1.28979,3.40219,3.01404,,3.13076,8.1698,BAS.DE
2015-12-31,5.7333,8.8591,14.399,3.0752,13.6237,26.7115,13.7503,15.0122,10.1066,9.2577,6.1051,5.6594,4.9535,5.6594,4.1043,4.6703,,0.99088,2.88986,7.07568,4.92686,1.72563,0.93854,51.58509,74.08369,32.37806,93.29072,0.66353,50.3249,33.4774,36.291,24.1417,55.4675,10.22257,16.5768,7.46708,1.50104,1.22447,3.33228,2.7183,16.5768,7.46708,1.50104,1.22447,3.33228,2.7183,659.011,3.17962,8.2499,BAS.DE
2016-03-31,5.2639,8.5756,14.5637,3.4718,14.1176,28.1839,14.7871,16.3167,10.8608,9.9612,6.8632,6.5025,5.4035,6.5025,4.4074,4.9918,,0.8455,2.56595,5.50147,4.48868,1.64857,1.0857,66.52745,81.53821,37.98751,110.07816,0.47494,54.3754,35.2228,33.4466,21.6657,58.0886,10.65232,17.44868,8.28477,1.59427,1.20932,3.35771,2.54696,17.44868,8.28477,1.59427,1.20932,3.35771,2.54696,,2.89934,8.5694,BAS.DE
2016-06-30,4.9969,7.9334,14.0383,2.9274,13.8534,29.7341,15.6796,16.888,10.7792,9.8508,6.9655,6.7122,5.5856,6.7122,5.8259,6.4884,,0.81162,2.39362,5.42401,4.21792,1.64027,1.02282,67.47759,86.77238,38.03618,116.21378,0.48846,54.9986,35.4832,37.0857,23.9265,59.8553,9.29245,15.93082,8.15409,1.57244,1.39025,3.07212,2.71616,15.93082,8.15409,1.57244,1.39025,3.07212,2.71616,,2.73922,8.244,BAS.DE
2016-09-30,4.8763,7.7815,12.996,2.8113,12.6657,31.0617,16.4039,17.4696,10.2184,10.0258,6.8694,6.5495,5.2901,6.5495,6.4254,7.1444,,0.77821,2.30424,5.7919,3.99243,1.66685,1.05217,63.19136,91.67348,36.61757,118.24728,0.42485,53.1223,34.6927,35.2355,23.0113,59.3217,8.71429,15.18433,8.51767,1.59808,1.2439,2.84887,2.21749,15.18433,8.51767,1.59808,1.2439,2.84887,2.21749,,2.67049,7.67,BAS.DE
2016-12-31,4.9098,7.4663,13.2734,2.8735,12.933,31.291,16.1355,16.8983,10.9226,10.0556,7.3935,7.0477,5.3981,7.0477,5.4,6.1179,,0.78123,2.22747,5.61984,4.01482,1.69393,0.9355,65.12604,91.16182,39.62682,116.66104,0.50382,51.8822,34.1595,39.637,26.0972,57.4252,8.75492,14.71256,8.44175,1.73748,1.47003,3.02814,2.56201,14.71256,8.44175,1.73748,1.47003,3.02814,2.56201,531.021,2.63564,7.2024,BAS.DE
2017-03-31,5.1504,7.9433,14.0749,3.4599,13.6827,31.0719,15.7012,17.1747,11.3025,10.4586,7.6529,7.2725,5.7534,7.2725,4.7367,5.4303,,0.78794,2.36251,5.05704,4.18708,1.94644,1.25285,72.17656,87.17259,37.76108,121.58807,0.50937,48.6344,32.7208,41.3985,27.8526,56.289,9.42515,15.47754,9.62275,1.62588,1.44434,2.61512,2.32312,15.47754,9.62275,1.62588,1.44434,2.61512,2.32312,,2.78561,6.4967,BAS.DE
2017-06-30,5.666,8.8354,15.5251,4.1038,15.0136,31.1262,15.6923,17.7724,11.8621,11.1046,7.9008,7.9257,5.9219,7.4666,5.9809,6.6304,,0.81639,2.39924,5.45278,4.2375,1.87981,1.19274,66.93808,86.13562,36.38831,116.68539,0.56468,53.779,34.9716,43.9461,28.5774,57.1162,10.68581,17.10207,11.02871,1.62706,1.45193,2.52307,2.25148,17.10207,11.02871,1.62706,1.45193,2.52307,2.25148,,2.93496,6.3114,BAS.DE
2017-09-30,5.7887,9.0783,16.0119,5.2119,15.6192,31.2419,15.8782,18.089,12.7962,11.3514,8.3007,8.5966,6.2906,7.8963,7.9652,8.5066,,0.81593,2.44045,5.94528,4.21641,1.99152,1.29005,61.393,86.56632,35.73204,112.22728,0.66358,48.6308,32.7192,42.7281,28.7478,56.1435,13.10436,20.88235,13.60342,1.47333,1.11477,2.26168,1.71126,20.88235,13.60342,1.47333,1.11477,2.26168,1.71126,,3.03993,6.3052,BAS.DE
2017-12-31,5.5727,8.4109,16.6122,6.4604,16.2025,31.707,15.811,17.9409,12.2143,11.3062,9.1338,9.9276,6.4218,8.6862,7.1145,7.6168,,0.78863,2.36972,5.6266,4.11769,2.09308,1.29859,64.87036,88.64171,41.52386,111.98821,0.59039,53.6626,34.9223,45.7964,29.8032,55.8754,14.06911,22.3252,14.20325,1.69802,1.03405,2.669,1.62536,22.3252,14.20325,1.69802,1.03405,2.669,1.62536,557.398,3.03792,6.5269,BAS.DE
2018-03-31,5.3556,8.0943,15.2245,6.2035,14.7883,31.6701,16.0007,17.9352,12.2715,11.3791,8.9917,10.0689,6.293,8.5089,9.1018,9.5659,,0.75305,2.35705,4.75525,3.9896,2.06889,1.43353,76.75695,91.48762,42.57798,125.66658,0.56334,48.8938,32.838,40.5914,27.2619,54.7723,15.32511,24.15471,15.50897,1.65144,0.97299,2.57207,1.5154,24.15471,15.50897,1.65144,0.97299,2.57207,1.5154,,3.02267,6.4196,BAS.DE
2018-06-30,5.6362,8.4163,16.164,6.1945,15.7783,31.2477,16.0101,17.849,12.5183,11.5988,8.9416,9.8513,6.352,8.5089,7.1766,7.6461,,0.77748,2.44631,5.33618,4.07719,2.07059,1.40017,68.40064,89.52209,40.19672,117.72601,0.50609,57.4742,36.4975,47.1346,29.9316,56.8747,15.43913,23.7587,15.4913,1.85644,1.1518,2.84718,1.76649,23.7587,15.4913,1.85644,1.1518,2.84718,1.76649,,2.93259,6.211,BAS.DE
2018-09-30,4.914,7.4435,14.9952,5.4833,14.6376,30.6177,15.905,16.2804,10.4765,10.1941,8.4194,9.4608,5.713,8.0038,-11.0975,-10.5911,,0.77128,2.80291,5.98167,3.91038,1.9604,0.78843,61.01961,93.34109,37.76108,116.59962,0.34272,55.9209,35.8649,45.2034,28.9912,57.1845,12.5802,20.09109,12.53069,2.01952,1.77666,3.23799,2.84861,20.09109,12.53069,2.01952,1.77666,3.23799,2.84861,,2.84203,6.1264,BAS.DE
2018-12-31,4.4579,6.6424,11.6164,3.3527,11.1596,28.3361,15.2773,14.9053,9.7907,9.7907,6.8349,7.8163,5.3707,6.3832,-13.9415,-13.3842,,0.72851,2.6161,5.60917,3.84138,1.85267,0.65408,65.07184,95.0179,40.91541,119.17433,0.34031,59.3674,37.2519,42.92,26.9314,58.2824,10.97952,16.71508,9.46369,2.38826,2.0068,4.21822,3.54447,16.71508,9.46369,2.38826,2.0068,4.21822,3.54447,505.294,2.66742,6.4662,BAS.DE
2019-03-31,3.9023,5.9166,9.9673,2.8232,9.6319,27.8578,15.3619,14.2541,9.0242,8.9576,6.1514,7.3757,4.9194,5.7738,-15.8135,-15.1929,,0.69703,2.56222,4.83034,3.8023,1.84083,0.75539,75.56376,95.99427,39.00281,132.55523,0.28022,57.5829,36.5413,42.5677,27.0129,58.9146,9.0201,14.35343,7.63987,2.54114,2.26759,4.77417,4.26025,14.35343,7.63987,2.54114,2.26759,4.77417,4.26025,,2.45926,6.6671,BAS.DE
2019-06-30,2.7752,4.0306,6.7762,10.1622,6.5069,26.8827,15.4443,11.6559,6.4409,6.4409,4.3869,15.1468,3.5618,4.1165,-0.7526,-0.0841,,0.6894,2.494,5.19027,3.73062,1.68482,0.97815,70.32382,97.83862,40.32046,127.84198,0.38908,51.5019,33.9942,39.0726,25.7901,53.9798,6.02226,10.89825,4.27345,3.06885,2.75303,7.82626,7.02083,10.89825,4.27345,3.06885,2.75303,7.82626,7.02083,,2.41919,7.0854,BAS.DE
2019-09-30,2.8194,4.1663,6.3191,9.8077,6.1678,26.1751,15.249,12.4997,6.8402,6.8402,4.2675,14.9218,3.7096,4.0667,15.2204,15.9248,,0.65949,2.73665,5.56598,3.51687,1.78365,0.97861,65.57663,103.78556,40.67451,128.68769,0.34876,48.4145,32.6211,38.9476,26.2425,53.8167,6.06912,11.09063,4.77112,2.77452,2.46593,6.44945,5.73213,11.09063,4.77112,2.77452,2.46593,6.44945,5.73213,,2.3664,7.1224,BAS.DE
2019-12-31,2.6742,3.8577,6.49,9.1156,6.4688,26.9219,15.8169,12.5497,6.258,6.258,4.2922,14.1968,3.1863,4.1742,15.9676,16.6767,,0.68373,2.98641,6.00273,3.70661,1.86642,0.85744,60.80535,98.47226,43.93761,115.34,0.45013,48.1251,32.4895,38.0259,25.6715,51.2938,5.5156,11.06092,5.3789,2.73791,2.22098,5.63011,4.56713,11.06092,5.3789,2.73791,2.22098,5.63011,4.56713,515.692,2.49929,6.4468,BAS.DE
2020-03-31,2.3455,3.4345,5.5773,7.822,5.5809,26.172,15.463,11.8399,5.738,5.7215,3.7438,13.0636,2.7818,3.6545,13.7309,14.4089,,0.65591,2.73232,5.00998,3.7695,1.61776,0.92632,73.05397,97.09468,41.05093,129.09772,0.27276,52.9536,34.6207,33.1888,21.6986,53.0399,5.27439,10.91463,5.34756,3.20754,2.62486,6.54675,5.35747,10.91463,5.34756,3.20754,2.62486,6.54675,5.35747,,2.31231,6.039,BAS.DE
2020-06-30,2.1911,3.1065,2.86,-3.1073,2.7055,25.5168,15.5841,11.9505,5.3515,5.3515,1.9309,1.8201,1.7172,1.7895,-0.7068,0.011,,0.65512,2.66698,5.68666,3.77515,1.62429,0.90991,64.3611,96.94974,37.58198,123.72886,0.29369,67.9528,40.4594,43.4173,25.8508,57.5285,4.65875,10.40356,5.3635,3.71948,2.92627,7.21466,5.67607,10.40356,5.3635,3.71948,2.92627,7.21466,5.67607,,2.16653,5.7895,BAS.DE
2020-09-30,-0.6676,-1.0023,-5.1599,-8.5491,-5.3157,25.2667,15.6464,4.0807,-1.6278,-1.6278,-3.3851,-3.392,-2.5485,-3.4144,2.3342,2.946,,0.65619,2.77416,5.83207,3.82904,1.65845,0.95816,62.75619,95.58529,38.43732,119.90416,0.30615,62.2603,38.3706,47.6668,29.3768,60.1807,,4.7866,,7.94473,5.78556,,,4.16931,,9.12098,6.64213,,,,2.00402,5.5359,BAS.DE
